,Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
33,test_change,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,0,11.425612,0.7765082
34,test_change,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,4,10.116665,0.8054999
35,test_change,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,0,14.6425,0.81838965
36,test_change,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,7,12.275681,0.94272506
37,test_change,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,0,8.76425,0.34853867
38,test_change,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,4,10.298555,0.66008335
39,test_change,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,4,10.857797,0.60902846
40,test_change,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,0,13.602986,0.95436
41,test_change,data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,0,3,10.469318,0.52654797
42,test_change,data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,0,4,12.862198,0.86185795
43,test_change,data/test/drawing/EXP-1972-07-08-a-i0361_3.jpg,0,0,8.051121,0.558668
44,test_change,data/test/drawing/IMP-1983-10-03-a-i0220.jpg,0,4,9.723803,0.85590214
45,test_change,data/test/drawing/EXP-1950-01-28-a-i0233.jpg,0,5,12.796,0.96017605
46,test_change,data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,0,0,8.192909,0.7751614
47,test_change,data/test/drawing/JDG-1992-04-25-a-i0255_3.jpg,0,5,15.161166,0.9388161
48,test_change,data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,0,7,11.833376,0.61925316
49,test_change,data/test/drawing/IMP-1989-05-31-a-i0100.jpg,0,0,13.2393055,0.9699173
50,test_change,data/test/drawing/JDG-1994-06-10-a-i0250.jpg,0,3,14.638267,0.63085586
51,test_change,data/test/drawing/EXP-1974-05-25-a-i0325_8.jpg,0,0,10.540298,0.79905194
52,test_change,data/test/drawing/IMP-1981-02-18-a-i0085_13.jpg,0,0,13.123568,0.9871858
53,test_change,data/test/drawing/EXP-1906-03-31-a-i0134.jpg,0,4,8.656148,0.7121668
54,test_change,data/test/drawing/IMP-1923-12-21-a-i0030.jpg,0,0,10.99821,0.67405325
55,test_change,data/test/drawing/IMP-1951-08-20-a-i0080.jpg,0,4,10.31719,0.9601896
56,test_change,data/test/drawing/IMP-1981-02-18-a-i0085_4.jpg,0,0,13.030186,0.5825107
57,test_change,data/test/drawing/EXP-1979-08-17-a-i0337.jpg,0,4,10.8478985,0.86130434
58,test_change,data/test/drawing/EXP-1974-05-25-a-i0325_4.jpg,0,0,11.191862,0.63132185
59,test_change,data/test/drawing/IMP-1981-02-18-a-i0085_5.jpg,0,0,9.668088,0.96235156
60,test_change,data/test/drawing/GDL-1979-06-15-a-i0026_2.jpg,0,0,15.371636,0.9794118
61,test_change,data/test/drawing/JDG-1966-05-31-a-i0021.jpg,0,7,10.826798,0.8567548
62,test_change,data/test/drawing/IMP-1903-01-14-a-i0031.jpg,0,7,14.091269,0.9363641
63,test_change,data/test/drawing/JDG-1974-01-17-a-i0097.jpg,0,5,8.229483,0.67916703
64,test_change,data/test/drawing/EXP-1924-06-06-a-i0046.jpg,0,7,8.992756,0.4625795
65,test_change,data/test/drawing/IMP-1915-04-08-a-i0038_2.jpg,0,8,13.203201,0.77402925
66,test_change,data/test/drawing/IMP-1925-01-09-a-i0030.jpg,0,0,7.5673475,0.4343465
67,test_change,data/test/drawing/IMP-1929-10-16-a-i0005.jpg,0,0,12.374006,0.93527555
68,test_change,data/test/drawing/EXP-1969-05-13-a-i0056.jpg,0,8,12.454085,0.5612284
69,test_change,data/test/drawing/IMP-1906-12-16-a-i0013.jpg,0,0,11.078905,0.86420244
70,test_change,data/test/drawing/EXP-1966-11-25-a-i0334.jpg,0,0,11.039602,0.8393192
71,test_change,data/test/drawing/EXP-1974-05-25-a-i0325_2.jpg,0,0,9.436584,0.7631929
72,test_change,data/test/drawing/IMP-1981-02-18-a-i0085.jpg,0,0,13.052746,0.9366991
73,test_change,data/test/drawing/LCE-1915-02-13-a-i0032.jpg,0,0,10.937079,0.7351185
74,test_change,data/test/drawing/IMP-1915-05-18-a-i0007.jpg,0,7,14.496265,0.9595006
75,test_change,data/test/drawing/IMP-2001-07-17-a-i0177_2.jpg,0,3,13.359108,0.7286189
76,test_change,data/test/drawing/EXP-1932-07-26-a-i0078.jpg,0,1,7.4764347,0.50128216
77,test_change,data/test/drawing/IMP-1937-02-16-a-i0012.jpg,0,8,10.943055,0.540979
78,test_change,data/test/drawing/IMP-1984-11-06-a-i0005.jpg,0,4,10.061756,0.9855078
79,test_change,data/test/drawing/JDG-1977-06-04-a-i0219.jpg,0,4,10.301231,0.8051502
80,test_change,data/test/drawing/IMP-2001-07-17-a-i0177.jpg,0,8,12.635837,0.48039383
81,test_change,data/test/drawing/EXP-1972-07-08-a-i0361.jpg,0,0,11.03381,0.58530414
82,test_change,data/test/drawing/IMP-1936-06-23-a-i0069.jpg,0,8,12.90465,0.56065804
83,test_change,data/test/drawing/JDG-1968-10-25-a-i0086.jpg,0,0,12.145664,0.8119611
84,test_change,data/test/drawing/GDL-1975-12-13-a-i0099.jpg,0,0,14.415125,0.9497344
85,test_change,data/test/drawing/IMP-1993-09-25-a-i0275.jpg,0,0,10.947388,0.62710243
86,test_change,data/test/drawing/IMP-1904-04-09-a-i0002.jpg,0,5,11.525587,0.43791127
87,test_change,data/test/drawing/GDL-1953-05-30-a-i0173.jpg,0,0,13.567244,0.9814999
88,test_change,data/test/drawing/IMP-1901-05-29-a-i0035.jpg,0,0,14.925963,0.9038864
89,test_change,data/test/title/LCE-1942-05-20-a-i0019.jpg,8,8,20.171635,0.9978315
90,test_change,data/test/title/LCE-1911-10-18-a-i0084.jpg,8,8,19.650692,0.9958555
91,test_change,data/test/title/LCE-1921-12-09-a-i0059.jpg,8,8,19.334196,0.9979297
92,test_change,data/test/title/LCE-1901-06-01-a-i0012.jpg,8,8,17.62177,0.9987118
93,test_change,data/test/title/LCE-1932-07-15-a-i0019.jpg,8,8,19.388906,0.99758995
94,test_change,data/test/title/LCE-1911-12-06-a-i0016.jpg,8,8,19.191895,0.9848882
95,test_change,data/test/title/LCE-1906-07-25-a-i0010.jpg,8,8,12.326601,0.54591525
96,test_change,data/test/title/LCE-1908-01-22-a-i0011_2.jpg,8,8,19.430145,0.98447716
97,test_change,data/test/title/LCE-1942-01-21-a-i0014.jpg,8,8,18.94487,0.99904865
98,test_change,data/test/title/LCE-1906-10-13-a-i0019.jpg,8,8,18.65163,0.9987405
99,test_change,data/test/title/LCE-1944-03-31-a-i0017.jpg,8,8,20.325266,0.9984774
100,test_change,data/test/title/LCE-1910-04-27-a-i0002.jpg,8,8,13.441174,0.553574
101,test_change,data/test/title/LCE-1913-03-01-a-i0008.jpg,8,8,16.669922,0.99210525
102,test_change,data/test/title/LCE-1910-04-02-a-i0009.jpg,8,8,17.857967,0.92002
103,test_change,data/test/title/LCE-1952-05-02-a-i0002.jpg,8,8,13.088875,0.90664357
104,test_change,data/test/title/LCE-1900-03-17-a-i0006.jpg,8,8,15.210447,0.9842254
105,test_change,data/test/title/LCE-1953-06-26-a-i0014.jpg,8,8,18.787426,0.9711158
106,test_change,data/test/title/LCE-1912-11-23-a-i0020.jpg,8,8,19.798204,0.99855965
107,test_change,data/test/title/LCE-1914-05-15-a-i0014.jpg,8,8,11.502031,0.6016381
108,test_change,data/test/title/LCE-1908-03-07-a-i0008.jpg,8,8,19.468676,0.997607
109,test_change,data/test/title/LCE-1905-04-08-a-i0010.jpg,8,8,12.879068,0.80631334
110,test_change,data/test/title/LCE-1948-04-05-a-i0009.jpg,8,8,12.675993,0.6813178
111,test_change,data/test/title/LCE-1931-05-08-a-i0014.jpg,8,8,18.855816,0.9974606
112,test_change,data/test/title/LCE-1913-04-09-a-i0015.jpg,8,8,17.53053,0.98108554
113,test_change,data/test/title/LCE-1900-08-29-a-i0011.jpg,8,8,18.280628,0.99974173
114,test_change,data/test/title/LCE-1912-10-19-a-i0010.jpg,8,8,18.802006,0.9950966
115,test_change,data/test/title/LCE-1907-01-01-a-i0016.jpg,8,8,19.431065,0.993382
116,test_change,data/test/title/LCE-1919-12-12-a-i0013.jpg,8,8,20.171024,0.99937207
117,test_change,data/test/title/LCE-1909-08-11-a-i0007_2.jpg,8,8,16.953056,0.9196724
118,test_change,data/test/title/LCE-1914-06-19-a-i0015.jpg,8,8,16.153275,0.99357396
119,test_change,data/test/title/LCE-1904-07-02-a-i0002.jpg,8,8,13.355848,0.82136637
120,test_change,data/test/title/LCE-1904-06-15-a-i0019.jpg,8,8,18.63888,0.9988662
121,test_change,data/test/title/LCE-1943-01-27-a-i0017.jpg,8,8,20.325352,0.9976197
122,test_change,data/test/title/LCE-1908-08-05-a-i0017.jpg,8,8,18.303421,0.98287773
123,test_change,data/test/title/LCE-1904-01-20-a-i0002.jpg,8,8,15.7555685,0.96732575
124,test_change,data/test/title/LCE-1908-03-28-a-i0012.jpg,8,8,19.914095,0.99895835
125,test_change,data/test/title/LCE-1914-07-10-a-i0015.jpg,8,8,18.368092,0.99539596
126,test_change,data/test/title/LCE-1906-06-06-a-i0018.jpg,8,8,9.979616,0.86246526
127,test_change,data/test/title/LCE-1912-10-12-a-i0009.jpg,8,8,20.240993,0.9955213
128,test_change,data/test/title/LCE-1958-06-16-a-i0011.jpg,8,8,17.71491,0.95941615
129,test_change,data/test/title/LCE-1935-06-10-a-i0011.jpg,8,8,20.272943,0.9957617
130,test_change,data/test/title/LCE-1914-05-01-a-i0002.jpg,8,8,15.047613,0.9949812
131,test_change,data/test/title/LCE-1903-04-15-a-i0005.jpg,8,8,15.550289,0.98924786
132,test_change,data/test/title/LCE-1913-01-08-a-i0015.jpg,8,8,18.706985,0.98852205
133,test_change,data/test/title/LCE-1904-07-27-a-i0010.jpg,8,8,12.826923,0.70052856
134,test_change,data/test/title/LCE-1920-12-03-a-i0084.jpg,8,8,19.322653,0.9975757
135,test_change,data/test/title/LCE-1907-12-28-a-i0001.jpg,8,9,11.304389,0.73734725
136,test_change,data/test/title/LCE-1931-07-10-a-i0012.jpg,8,8,17.750069,0.9989557
137,test_change,data/test/title/LCE-1941-08-18-a-i0015.jpg,8,8,18.94181,0.99679285
138,test_change,data/test/title/LCE-1901-02-16-a-i0011.jpg,8,8,18.744602,0.99978
139,test_change,data/test/title/LCE-1942-01-02-a-i0012.jpg,8,8,20.230818,0.99964654
140,test_change,data/test/title/LCE-1907-08-14-a-i0009.jpg,8,8,18.425406,0.99591917
141,test_change,data/test/title/LCE-1933-10-09-a-i0017.jpg,8,8,20.66551,0.9993086
142,test_change,data/test/title/LCE-1914-05-11-a-i0016.jpg,8,8,13.632087,0.9758465
143,test_change,data/test/title/LCE-1911-10-18-a-i0002.jpg,8,8,13.645835,0.5656869
144,test_change,data/test/title/LCE-1919-07-12-a-i0020.jpg,8,9,11.076112,0.5407103
145,test_change,data/test/title/LCE-1902-02-19-a-i0007.jpg,8,8,17.370577,0.9932535
146,test_change,data/test/title/LCE-1913-02-15-a-i0009.jpg,8,8,19.830524,0.9984925
147,test_change,data/test/title/LCE-1909-05-01-a-i0001.jpg,8,9,12.188832,0.8206641
148,test_change,data/test/title/LCE-1943-01-27-a-i0008.jpg,8,9,10.987144,0.5147407
149,test_change,data/test/title/LCE-1950-02-24-a-i0001.jpg,8,8,20.774895,0.9868205
150,test_change,data/test/title/LCE-1948-09-17-a-i0020.jpg,8,8,19.604847,0.9978536
151,test_change,data/test/title/LCE-1906-06-09-a-i0002.jpg,8,8,14.763851,0.67493093
152,test_change,data/test/title/LCE-1933-02-01-a-i0009.jpg,8,8,13.081459,0.66341215
153,test_change,data/test/title/LCE-1906-03-14-a-i0020.jpg,8,8,14.032944,0.881107
154,test_change,data/test/title/LCE-1926-12-24-a-i0057.jpg,8,8,19.317547,0.9988477
155,test_change,data/test/title/LCE-1915-04-17-a-i0011.jpg,8,8,19.387777,0.9974597
156,test_change,data/test/title/LCE-1923-03-09-a-i0051.jpg,8,8,18.93815,0.99257445
157,test_change,data/test/title/LCE-1948-06-09-a-i0015.jpg,8,8,18.436186,0.9881594
158,test_change,data/test/title/LCE-1933-09-15-a-i0015.jpg,8,8,17.516357,0.9971746
159,test_change,data/test/title/LCE-1910-12-31-a-i0018.jpg,8,8,18.140982,0.9959565
160,test_change,data/test/title/LCE-1908-10-07-a-i0011.jpg,8,8,18.95426,0.9952303
161,test_change,data/test/title/LCE-1952-02-27-a-i0002.jpg,8,8,15.059879,0.98940164
162,test_change,data/test/title/LCE-1908-09-26-a-i0010.jpg,8,8,20.93034,0.99716526
163,test_change,data/test/title/LCE-1915-04-07-a-i0012.jpg,8,8,14.007479,0.7419673
164,test_change,data/test/title/LCE-1906-02-03-a-i0003.jpg,8,8,10.444225,0.77796865
165,test_change,data/test/title/LCE-1915-12-08-a-i0013.jpg,8,8,18.667126,0.99401253
166,test_change,data/test/title/LCE-1904-03-09-a-i0001.jpg,8,8,18.744284,0.99796414
167,test_change,data/test/title/LCE-1933-05-03-a-i0012.jpg,8,8,18.997948,0.99625826
168,test_change,data/test/title/LCE-1949-12-19-a-i0016.jpg,8,8,19.416897,0.9991173
169,test_change,data/test/graph/GDL-1989-04-17-a-i0064.jpg,2,2,16.561995,0.9999095
170,test_change,data/test/graph/JDG-1976-01-09-a-i0041.jpg,2,2,16.432507,0.99985087
171,test_change,data/test/graph/EXP-1903-12-16-a-i0044.jpg,2,2,14.949019,0.99880755
172,test_change,data/test/graph/EXP-1962-11-21-a-i0136.jpg,2,2,17.999113,0.9999025
173,test_change,data/test/graph/EXP-1935-03-04-a-i0105.jpg,2,2,17.721855,0.99985397
174,test_change,data/test/graph/EXP-1923-08-21-a-i0071.jpg,2,2,11.786514,0.9459479
175,test_change,data/test/graph/EXP-1912-02-02-a-i0108.jpg,2,2,14.070618,0.9890876
176,test_change,data/test/graph/GDL-1979-02-05-a-i0102.jpg,2,2,18.645315,0.9999653
177,test_change,data/test/graph/JDG-1908-10-10-a-i0031.jpg,2,2,13.249454,0.92998296
178,test_change,data/test/graph/EXP-1911-12-09-a-i0115.jpg,2,2,14.014597,0.9793297
179,test_change,data/test/graph/EXP-1951-01-29-a-i0116.jpg,2,2,17.519726,0.99963117
180,test_change,data/test/graph/EXP-1921-08-31-a-i0070.jpg,2,2,11.860771,0.82029635
181,test_change,data/test/graph/EXP-1916-01-19-a-i0064.jpg,2,2,14.067616,0.9808786
182,test_change,data/test/graph/EXP-1913-04-28-a-i0115.jpg,2,2,13.097259,0.9797696
183,test_change,data/test/graph/EXP-1923-03-16-a-i0102.jpg,2,2,13.856712,0.99184424
184,test_change,data/test/graph/EXP-1912-11-26-a-i0106.jpg,2,2,12.515518,0.95530677
185,test_change,data/test/graph/EXP-1945-04-05-a-i0192.jpg,2,2,18.218102,0.99976546
186,test_change,data/test/graph/EXP-1923-03-21-a-i0095.jpg,2,2,8.876005,0.5973795
187,test_change,data/test/graph/EXP-1970-01-17-a-i0061.jpg,2,2,16.698946,0.9996271
188,test_change,data/test/graph/GDL-1989-04-17-a-i0064_2.jpg,2,2,15.666647,0.99941945
189,test_change,data/test/graph/JDG-1997-05-01-a-i0235.jpg,2,2,14.221804,0.9973188
190,test_change,data/test/graph/EXP-1913-02-21-a-i0127.jpg,2,2,13.39661,0.9712318
191,test_change,data/test/graph/EXP-1908-07-09-a-i0073_2.jpg,2,2,9.960653,0.47200012
192,test_change,data/test/graph/GDL-1979-10-09-a-i0095.jpg,2,2,16.210926,0.9999471
193,test_change,data/test/graph/IMP-1994-10-29-a-i0103.jpg,2,2,14.323365,0.9853768
194,test_change,data/test/graph/EXP-1913-09-08-a-i0104.jpg,2,2,13.624832,0.972455
195,test_change,data/test/graph/EXP-1918-02-08-a-i0068.jpg,2,2,10.222717,0.75769734
196,test_change,data/test/graph/EXP-1936-05-22-a-i0112.jpg,2,2,16.993189,0.99942243
197,test_change,data/test/graph/GDL-1996-02-01-a-i0256.jpg,2,2,14.710056,0.99490595
198,test_change,data/test/graph/EXP-1931-10-26-a-i0101_2.jpg,2,2,17.271938,0.9996275
199,test_change,data/test/graph/EXP-1913-11-07-a-i0100.jpg,2,2,16.67998,0.9952982
200,test_change,data/test/graph/EXP-1903-11-30-a-i0052.jpg,2,2,16.289925,0.9993587
201,test_change,data/test/graph/EXP-1920-10-02-a-i0159.jpg,2,2,13.316776,0.9360172
202,test_change,data/test/graph/EXP-1948-05-28-a-i0189.jpg,2,2,16.857262,0.9992551
203,test_change,data/test/graph/JDG-1907-09-14-a-i0064.jpg,2,2,14.7598295,0.99049735
204,test_change,data/test/graph/EXP-1915-02-26-a-i0072.jpg,2,2,17.351683,0.9993048
205,test_change,data/test/other/LCE-1926-11-05-a-i0060.jpg,9,3,11.022616,0.9686728
206,test_change,data/test/other/IMP-1995-08-12-a-i0127.jpg,9,0,8.328844,0.4645647
207,test_change,data/test/other/LCE-1941-01-03-a-i0020.jpg,9,8,11.124283,0.8138326
208,test_change,data/test/other/LCE-1994-10-05-a-i0047.jpg,9,3,8.158709,0.3383401
209,test_change,data/test/game/EXP-1976-05-15-a-i0373.jpg,1,2,12.480917,0.83295846
210,test_change,data/test/game/IMP-2017-11-18-a-i0260.jpg,1,1,11.24873,0.7473717
211,test_change,data/test/game/JDG-1947-12-27-a-i0052.jpg,1,8,11.2848835,0.39037296
212,test_change,data/test/game/IMP-1941-10-18-a-i0034.jpg,1,8,11.305691,0.9720677
213,test_change,data/test/game/IMP-1973-09-01-a-i0208.jpg,1,1,11.139246,0.51775694
214,test_change,data/test/game/EXP-2017-07-07-a-i0104.jpg,1,8,14.512528,0.7497835
215,test_change,data/test/game/GDL-1964-05-30-a-i0320.jpg,1,1,14.324204,0.7612373
216,test_change,data/test/game/JDG-1988-01-20-a-i0172.jpg,1,2,11.475803,0.7170959
217,test_change,data/test/game/JDG-1942-06-09-a-i0052.jpg,1,1,9.734795,0.7576822
218,test_change,data/test/game/GDL-1915-07-04-a-i0099.jpg,1,5,14.9512005,0.74478084
219,test_change,data/test/game/JDG-1987-11-06-a-i0201.jpg,1,1,10.148044,0.8275264
220,test_change,data/test/game/IMP-1981-10-23-a-i0114.jpg,1,8,12.71863,0.92878586
221,test_change,data/test/game/IMP-1958-06-25-a-i0118.jpg,1,1,11.374598,0.86972445
222,test_change,data/test/game/GDL-1961-04-08-a-i0326.jpg,1,1,12.060974,0.8527452
223,test_change,data/test/game/EXP-2000-11-14-a-i0347_2.jpg,1,2,12.055363,0.915265
224,test_change,data/test/game/EXP-1972-06-12-a-i0345_2.jpg,1,1,12.232708,0.81930625
225,test_change,data/test/game/EXP-1967-09-29-a-i0450_2.jpg,1,1,12.889215,0.64144707
226,test_change,data/test/game/IMP-2002-05-06-a-i0141.jpg,1,2,11.003439,0.66033983
227,test_change,data/test/game/GDL-1938-09-18-a-i0054.jpg,1,8,8.997511,0.36116037
228,test_change,data/test/game/GDL-1926-07-12-a-i0063_2.jpg,1,8,11.6405945,0.929657
229,test_change,data/test/game/IMP-1973-10-31-a-i0019.jpg,1,1,10.967705,0.42394674
230,test_change,data/test/game/GDL-1974-11-02-a-i0180_9.jpg,1,2,17.125462,0.99135864
231,test_change,data/test/game/EXP-1956-03-05-a-i0103.jpg,1,1,13.251363,0.8936853
232,test_change,data/test/game/GDL-1964-05-30-a-i0320_6.jpg,1,1,13.117048,0.972528
233,test_change,data/test/game/GDL-1971-03-06-a-i0329.jpg,1,1,11.313734,0.80651593
234,test_change,data/test/game/EXP-2013-08-14-a-i0109.jpg,1,1,11.609703,0.806349
235,test_change,data/test/game/JDG-1974-05-18-a-i0221_2.jpg,1,1,10.995861,0.83886266
236,test_change,data/test/game/EXP-2009-03-18-a-i0136.jpg,1,1,11.374327,0.5897351
237,test_change,data/test/game/EXP-1939-12-13-a-i0083.jpg,1,2,11.075996,0.61641115
238,test_change,data/test/game/EXP-1965-10-04-a-i0242.jpg,1,8,10.727051,0.89779675
239,test_change,data/test/game/JDG-1974-09-14-a-i0221.jpg,1,1,11.25544,0.57283324
240,test_change,data/test/game/IMP-1989-07-01-a-i0086_3.jpg,1,1,9.97525,0.33771336
241,test_change,data/test/game/GDL-1958-03-15-a-i0317.jpg,1,2,13.976204,0.52479327
242,test_change,data/test/game/EXP-2011-10-25-a-i0292.jpg,1,1,11.259157,0.59064025
243,test_change,data/test/game/IMP-1985-07-06-a-i0063.jpg,1,2,9.226497,0.5565132
244,test_change,data/test/game/IMP-2008-10-15-a-i0133_3.jpg,1,2,9.394414,0.44099683
245,test_change,data/test/game/IMP-1967-05-03-a-i0276.jpg,1,1,11.274641,0.5254781
246,test_change,data/test/game/EXP-1981-09-01-a-i0332.jpg,1,2,10.121513,0.47061938
247,test_change,data/test/game/JDG-1943-06-09-a-i0074.jpg,1,2,11.71301,0.5930448
248,test_change,data/test/game/EXP-1936-02-14-a-i0035.jpg,1,1,10.640036,0.8760779
249,test_change,data/test/game/EXP-1981-09-01-a-i0332_3.jpg,1,4,12.3329115,0.989003
250,test_change,data/test/game/EXP-1996-12-30-a-i0048.jpg,1,2,10.830502,0.55083746
251,test_change,data/test/game/EXP-2014-07-11-a-i0125.jpg,1,8,10.473644,0.85729986
252,test_change,data/test/game/EXP-1959-02-20-a-i0098.jpg,1,1,13.805891,0.68551266
253,test_change,data/test/game/JDG-1936-02-07-a-i0064.jpg,1,8,13.805924,0.99723345
254,test_change,data/test/comic/IMP-1965-03-13-a-i0144.jpg,4,0,11.78865,0.9445215
255,test_change,data/test/comic/IMP-1957-11-02-a-i0173_5.jpg,4,4,10.92854,0.96896994
256,test_change,data/test/comic/GDL-1936-12-18-a-i0041.jpg,4,4,11.823328,0.91892236
257,test_change,data/test/comic/IMP-1992-12-19-a-i0198_2.jpg,4,4,14.478795,0.99871707
258,test_change,data/test/comic/IMP-1960-08-06-a-i0090_4.jpg,4,3,8.733472,0.6531492
259,test_change,data/test/comic/IMP-1961-11-01-a-i0016.jpg,4,4,13.761059,0.9982584
260,test_change,data/test/comic/LCE-1999-01-22-a-i0030.jpg,4,4,11.114356,0.9349525
261,test_change,data/test/comic/IMP-1960-08-06-a-i0090_7.jpg,4,4,8.875048,0.82591087
262,test_change,data/test/comic/EXP-1956-07-25-a-i0105.jpg,4,4,10.351008,0.931524
263,test_change,data/test/comic/IMP-1957-12-16-a-i0087.jpg,4,4,11.774061,0.99685466
264,test_change,data/test/comic/EXP-1965-12-24-a-i0313_3.jpg,4,4,16.518864,0.999961
265,test_change,data/test/comic/IMP-2012-09-01-a-i0115.jpg,4,4,14.074789,0.9998203
266,test_change,data/test/comic/EXP-1959-02-20-a-i0098_4.jpg,4,4,13.0912285,0.9967744
267,test_change,data/test/comic/IMP-1974-02-12-a-i0183.jpg,4,4,13.346455,0.9984132
268,test_change,data/test/comic/IMP-1965-03-13-a-i0144_3.jpg,4,4,10.289812,0.813336
269,test_change,data/test/comic/EXP-1958-05-20-a-i0092_3.jpg,4,4,11.578312,0.99333787
270,test_change,data/test/comic/LCE-1969-05-19-a-i0016_3.jpg,4,4,16.203144,0.999985
271,test_change,data/test/comic/IMP-1979-12-03-a-i0187.jpg,4,4,12.641409,0.94751155
272,test_change,data/test/comic/IMP-1993-04-16-a-i0150.jpg,4,0,7.9950137,0.37819442
273,test_change,data/test/comic/EXP-1966-07-15-a-i0238.jpg,4,4,8.947205,0.7741404
274,test_change,data/test/comic/EXP-1966-07-16-a-i0254_6.jpg,4,4,9.741696,0.8146814
275,test_change,data/test/comic/IMP-1959-12-05-a-i0123.jpg,4,3,7.8983107,0.5101819
276,test_change,data/test/comic/EXP-1979-12-29-a-i0132.jpg,4,4,10.562637,0.88425285
277,test_change,data/test/comic/IMP-2012-10-15-a-i0103.jpg,4,4,14.813493,0.9997162
278,test_change,data/test/comic/EXP-1989-08-16-a-i0308_4.jpg,4,4,13.818584,0.9981718
279,test_change,data/test/comic/EXP-1958-01-21-a-i0185.jpg,4,4,11.141272,0.9764688
280,test_change,data/test/comic/EXP-1967-01-26-a-i0258_3.jpg,4,4,15.586029,0.9999144
281,test_change,data/test/comic/EXP-1965-01-28-a-i0311.jpg,4,4,12.672247,0.9980653
282,test_change,data/test/comic/EXP-2004-11-03-a-i0131_2.jpg,4,4,11.583211,0.9825433
